dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.942352,tcp,-,FIN,10,6,534,268,15.917619,254,252,4083.399902,1901.624878,2,0,9576.2809,15971.467,948647.7499,35320.916,255,2616990742,1750183232,255,0.154654,0.097053,0.057601,53,45,0,0,3,1,2,2,2,3,0,0,0,11,3,0
0.382095,tcp,-,FIN,10,6,588,268,39.257252,254,252,11096.7168,4689.933105,2,1,39.298222,65.204398,2015.130325,85.810102,255,1441671705,1595416090,255,0.132001,0.056072,0.075929,59,45,0,0,2,1,1,1,1,3,0,0,0,1,2,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,14,14,14,41,0,0,0,14,41,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.696,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
1.710961,tcp,-,FIN,60,14,68199,612,42.666081,254,252,313568.8125,2660.493164,27,1,28.714763,124.519844,3447.804102,236.773188,255,3416909163,1052828,255,0.202987,0.092194,0.110793,1137,44,1,0,4,1,1,1,1,2,0,0,1,1,1,0
3.59193,tcp,ftp,FIN,26,24,1358,1724,13.641692,62,252,2908.742676,3681.586426,7,9,143.677205,155.783568,9811.283046,10849.90027,255,840351252,4138038173,255,0.035047,0.008129,0.026918,52,72,0,0,1,1,2,1,1,2,1,1,0,2,1,0
1.422737,tcp,-,FIN,10,8,534,354,11.9488,254,252,2704.645996,1743.119019,2,1,158.066556,186.062281,8377.707568,293.552625,255,3578405141,4198033009,255,0.332407,0.120292,0.212115,53,44,0,0,3,1,1,1,1,3,0,0,0,2,3,0
1.00E-06,ipv6-frag,-,INT,2,0,200,0,1000000.003,254,0,8.00E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
4.00E-06,udp,-,INT,2,0,1794,0,250000.0006,254,0,1.79E+09,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,897,0,0,0,11,2,7,7,1,10,0,0,0,7,10,0
0.872675,tcp,-,FIN,18,10,1020,556,30.939353,254,252,8837.196289,4592.774902,5,3,50.278648,89.563445,3210.179168,141.754406,255,4179250922,3666885109,255,0.117447,0.066595,0.050852,57,56,0,0,7,1,1,1,1,6,0,0,0,3,6,0
8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0
0.616361,tcp,http,FIN,16,8,12022,354,37.315792,254,252,146290.8906,4023.615967,5,1,41.090734,81.035,3223.057236,128.81607,255,3728022813,1903892829,255,0.124375,0.048409,0.075966,751,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,11,11,11,27,0,0,0,11,27,0
3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
4.00E-06,unas,-,INT,2,0,200,0,250000.0006,254,0,2.00E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0
0.404558,tcp,ftp-data,FIN,8,10,364,6018,42.021168,62,252,6308.119141,107119.375,1,3,57.656429,43.535,4053.933762,3433.663975,255,1602886037,1920864869,255,0.059967,0.012735,0.047232,46,602,0,0,1,1,2,1,1,2,0,0,0,2,1,0
1.442165,tcp,-,FIN,18,20,9118,9230,25.655871,254,252,47772.61719,48643.53125,6,7,84.833234,72.089316,5319.165672,4732.780286,255,2549990995,2806290902,255,0.141002,0.071656,0.069346,507,462,0,0,1,1,1,1,1,1,0,0,0,2,1,0
0.579724,tcp,-,FIN,10,8,592,354,29.324298,254,252,7355.224121,4277.897461,2,1,60.354,70.98143,4165.964332,111.491148,255,120974981,3989011713,255,0.119283,0.082845,0.036438,59,44,0,0,7,1,3,3,2,7,0,0,0,3,7,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,17,16,0
0.704855,tcp,-,FIN,18,26,992,14336,61.005453,62,252,10634.81152,156457.7031,6,11,41.462059,27.873319,1980.524947,0,255,1957484688,935991806,255,0.051871,0.007214,0.044657,55,551,0,0,1,1,1,1,1,1,0,0,0,1,1,0
45.649635,ospf,-,INT,20,0,1280,0,0.416214,254,0,213.101379,0,0,0,2402.6125,0,2736.146,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0
0.977952,tcp,http,FIN,10,10,848,2918,19.428356,62,252,6249.79541,21489.80664,2,2,108.661333,107.245219,7120.904256,271.53775,255,3703033387,4083385702,255,0.059927,0.012063,0.047864,85,292,1,988,1,1,1,1,1,1,0,0,1,1,1,0
5.667425,rvd,-,INT,4,0,400,0,0.529341,254,0,423.472717,0,0,0,1889.141625,0,2671.6455,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,3,3,16,0,0,0,4,12,0
8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0
0.718161,tcp,http,FIN,10,6,1180,268,20.886682,254,252,11830.2168,2495.262207,2,1,69.566778,127.299,3907.944943,180.188531,255,814665693,2793084915,255,0.147876,0.081665,0.066211,118,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0
0.570078,tcp,-,FIN,18,22,998,7083,68.411689,62,252,13233.27637,94892.27344,6,9,33.534,26.573525,1677.712253,1452.732758,255,3680589161,1208705261,255,0.035241,0.011417,0.023824,55,322,0,0,1,1,1,1,1,1,0,0,0,1,1,0
9.00E-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,39,0,0,0,13,2,2,1,1,12,0,0,0,2,12,0
7.00E-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0
1.51307,tcp,ftp-data,FIN,8,10,364,3754,11.235435,62,252,1686.637085,17865.66406,1,3,216.152857,163.980222,15724.30948,12570.45864,255,2646992752,3754227480,255,0.082814,0.03715,0.045664,46,375,0,0,1,1,2,1,1,2,0,0,0,4,1,0
3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,15,15,15,31,0,0,0,16,31,0
9.00E-06,vines,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
9.00E-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
1.106614,tcp,http,FIN,10,8,2906,354,15.362177,254,252,18911.74414,2241.070557,2,1,122.857556,149.288422,7038.054331,263.124625,255,1592967478,1808928709,255,0.144215,0.061586,0.082629,291,44,1,0,3,1,2,2,2,2,0,0,4,5,2,0
1.83297,tcp,-,FIN,10,8,534,354,9.274565,254,252,2099.325195,1352.995361,2,1,203.567222,243.050719,11880.65918,424.468844,255,3906342629,2055382858,255,0.206133,0.131611,0.074522,53,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0
0.778595,tcp,http,FIN,10,10,824,1390,24.402932,62,252,7623.989746,12853.92285,2,2,86.510556,77.934555,5670.064821,99.96143,255,1290608637,1426547064,255,0.121485,0.076532,0.044953,82,139,1,250,3,1,1,1,1,3,0,0,1,1,3,0
0.99367,tcp,-,FIN,34,10,34230,440,43.273925,254,252,267485.1875,3188.181152,14,1,26.564364,100.693664,2361.120786,146.426859,255,234789637,2912019320,255,0.144687,0.087424,0.057263,1007,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0
7.00E-06,aris,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,24,4,0
1.219362,tcp,http,FIN,10,8,1084,354,13.941717,254,252,6403.348633,2033.850464,2,1,123.417889,149.872859,6444.475427,250.594266,255,191647562,4018577555,255,0.32799,0.170249,0.157741,108,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
7.00E-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,6.08E+08,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,532,0,0,0,3,2,10,1,1,2,0,0,0,2,2,0
0.422603,tcp,-,FIN,12,6,5442,268,40.226879,254,252,94443.24219,4240.38623,3,1,37.441362,76.981203,2157.458375,113.890461,255,1320543693,1526360954,255,0.099689,0.037688,0.062001,454,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
5.00E-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,7.20E+07,0,1,0,0.005,0,0,0,255,0,0,0,0,0,0,45,0,0,0,14,6,4,1,1,14,0,0,0,4,14,0
9.00E-06,srp,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
1.427944,tcp,-,FIN,10,6,626,268,10.504614,254,252,3159.787842,1254.951172,2,1,155.027778,266.160188,9880.164558,486.054094,255,1308353037,1704803246,255,0.174677,0.097142,0.077535,63,45,0,0,12,1,4,3,2,9,0,0,0,5,8,0
2.055703,tcp,ftp,FIN,24,22,1288,1624,21.890323,62,252,4806.14209,6035.891602,7,9,89.378388,96.410234,5321.907532,197.143219,255,2867168558,3212295337,255,0.063023,0.013617,0.049406,54,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,16,16,16,19,0,0,0,18,19,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.72,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,12,12,12,33,0,0,0,12,33,0
1.293621,tcp,-,FIN,10,8,554,354,13.141408,254,252,3085.911621,1917.099487,2,1,143.735667,156.149859,7533.411906,314.550469,255,1990304194,1519150144,255,0.245775,0.128811,0.116964,55,44,0,0,14,1,2,3,2,8,0,0,0,5,9,0
2.802394,tcp,smtp,FIN,46,24,39024,1970,24.621806,62,252,108981.1094,5389.677734,20,8,62.271158,117.735914,5154.473537,177.131891,255,2695973169,162499069,255,0.156326,0.09446,0.061866,848,82,0,0,1,1,1,1,1,1,0,0,0,3,1,0
3.00E-06,udp,-,INT,2,0,1064,0,333333.3215,254,0,1418666624,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,532,0,0,0,33,2,11,11,1,33,0,0,0,12,33,0
1.00E-06,udp,-,INT,2,0,272,0,1000000.003,254,0,1.09E+09,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,136,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
0.308627,tcp,http,FIN,10,8,848,1104,55.082671,62,252,19803.83984,25039.93359,2,2,34.291889,39.158285,1682.959409,57.214691,255,2453091763,3877199274,255,0.087453,0.03373,0.053723,85,138,1,144,1,1,11,1,1,1,0,0,1,1,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.648,0,10.954511,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
1.00E-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,532,0,0,0,35,2,6,5,1,35,0,0,0,5,36,0
2.057184,tcp,smtp,FIN,32,20,14291,1842,24.791171,62,252,53840.58984,6805.419434,12,8,66.360773,106.568266,4720.31333,173.768047,255,4101543142,2635952409,255,0.097133,0.031671,0.065462,447,92,0,0,1,1,1,1,1,1,0,0,0,1,1,0
8.00E-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,8,6,0
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0
0.695456,tcp,-,FIN,10,8,534,354,24.444392,254,252,5533.060059,3566.005371,2,1,68.558333,89.422289,4806.555778,132.93975,255,754793653,462803867,255,0.126614,0.069491,0.057123,53,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0
0.950829,tcp,http,FIN,10,10,822,1244,19.982562,62,252,6226.145508,9423.355469,2,2,105.647667,90.784336,5876.103673,170.249172,255,1171810561,3473818325,255,0.232353,0.133145,0.099208,82,124,1,177,2,1,1,1,1,2,0,0,1,1,2,0
0.740019,ospf,-,INT,18,0,2858,0,22.972382,254,0,29188.43945,0,0,0,43.530531,0,50.133012,0,0,0,0,0,0,0,0,159,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0
15.421454,tcp,pop3,FIN,340,2144,14718,2888730,161.009457,62,252,7612.770996,1497852.5,7,1070,45.491015,7.1927,2367.128255,922.93491,255,1195182388,3616012631,255,0.052799,0.007111,0.045688,43,1347,0,0,1,1,3,1,1,7,0,0,0,4,1,0
0.85689,tcp,-,FIN,10,6,994,268,17.505164,254,252,8355.797852,2091.283447,2,1,95.142778,193.55,4956.526256,272.681719,255,3821785627,1736444588,255,0.215859,0.082689,0.13317,99,45,0,0,6,1,2,1,1,5,0,0,0,1,7,0
0.738237,tcp,http,FIN,10,6,878,268,20.318678,254,252,8571.772461,2427.404785,2,1,78.302444,134.700406,4292.501992,216.142328,255,2345486428,2666657863,255,0.123895,0.064731,0.059164,88,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0
19.225208,tcp,pop3,FIN,190,1052,8264,1410201,64.550666,62,252,3420.925293,586255.6875,7,524,101.718217,18.186799,6451.661353,2792.244285,255,504363732,804069023,255,0.278299,0.110881,0.167418,43,1340,0,0,1,1,1,1,1,3,0,0,0,3,1,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,34,34,16,34,0,0,0,34,34,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0
0.855004,tcp,-,FIN,10,6,534,268,17.543777,254,252,4500.563477,2095.896484,2,1,94.985556,143.441,4680.16235,232.823594,255,2629400953,994932451,255,0.274446,0.137798,0.136648,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,33,33,17,37,0,0,0,33,37,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,12,12,12,29,0,0,0,13,29,0
8.00E-06,any,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
0.877325,tcp,http,FIN,20,72,1212,87178,103.72439,62,252,10504.65918,783910.1875,2,34,46.175,12.369129,2328.74512,1299.096025,255,1448422960,2678371162,255,0.060435,0.01098,0.049455,61,1211,1,0,2,1,1,1,1,1,0,0,1,8,1,0
0.932043,tcp,-,FIN,16,10,934,556,26.822796,254,252,7518.966309,4300.230469,5,3,60.148598,97.482,3223.736787,135.421969,255,275038932,1346859911,255,0.093774,0.054702,0.039072,58,56,0,0,4,1,1,1,1,1,0,0,0,2,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,14,14,14,30,0,0,0,14,30,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.712,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.231196,tcp,http,FIN,10,8,926,1638,73.530684,62,252,28858.63086,49620.23438,2,2,25.688444,31.01,1389.163403,55.022359,255,953181240,1318490676,255,0.065671,0.006842,0.058829,93,205,1,391,1,1,1,1,1,2,0,0,1,1,2,0
0.103824,tcp,-,CON,6,2,986,86,67.421793,62,252,63337.95703,3313.299561,2,1,20.7648,0.003,1237.457215,0,255,838637232,3834558399,255,0.085595,0.042307,0.043288,164,43,0,0,15,3,2,2,1,13,0,0,0,3,13,0
0.353839,tcp,-,FIN,10,18,974,15872,76.305888,254,252,19828.22656,338933.8125,2,7,39.315444,18.386706,1921.694432,1700.504903,255,4121748003,3153896701,255,0.111646,0.040549,0.071097,97,882,1,7113,2,1,1,1,1,2,0,0,1,20,1,0
10.720804,rvd,-,INT,4,0,400,0,0.27983,254,0,223.8638,0,0,0,3573.60125,0,5053.8275,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,2,2,0,0,0,20,2,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.608,0,15.492012,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
59.999989,arp,-,INT,2,0,92,0,0.016667,0,0,6.133335,0,0,0,60000.64,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
3.062082,tcp,smtp,FIN,20,20,2482,1908,12.736432,62,252,6160.51416,4736.646484,7,8,161.10937,154.787047,8556.044029,210.422797,255,3585327006,1432563895,255,0.20889,0.121119,0.087771,124,95,0,0,1,1,1,1,1,1,0,0,0,2,1,0
2.671033,tcp,ftp,FIN,24,24,1260,1734,17.596189,62,252,3618.075928,4977.849609,7,9,116.062087,112.845695,6227.165448,213.473078,255,3854353132,2790481037,255,0.15137,0.075579,0.075791,53,72,0,0,1,1,1,1,1,1,1,1,0,1,1,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,5,5,5,16,0,0,0,5,16,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,17,16,16,16,0,0,0,16,16,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,10,2,11,10,10,10,0,0,0,10,10,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,3,9,0,0,0,5,7,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,3,10,0,0,0,5,7,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,4,3,3,4,0,0,0,3,4,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.816,0,10.954525,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
8.480671,tcp,-,FIN,64,286,2962,366020,41.152404,62,252,2750.72583,344068.0625,6,141,134.613818,29.340295,9777.675708,4701.208198,255,1742217967,3617324595,255,0.223646,0.118146,0.1055,46,1280,0,0,4,1,2,1,1,1,0,0,0,3,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,17,17,17,21,0,0,0,17,21,0
0.483521,tcp,http,FIN,20,78,1218,95198,200.611756,62,252,19159.45703,1554894.125,2,37,25.448473,6.270816,1238.252756,751.910937,255,426071904,2296681663,255,0.049966,0.006336,0.04363,61,1220,1,45773,2,1,1,1,1,1,0,0,1,2,1,0
7.00E-06,tcp,-,REQ,2,0,90,0,142857.1409,254,0,51428572,0,1,0,0.007,0,0,0,255,0,0,0,0,0,0,45,0,0,0,10,6,4,1,1,10,0,0,0,4,10,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,17,16,16,33,0,0,0,16,33,0
1.475813,tcp,smtp,FIN,20,20,4022,1700,26.426112,62,252,20712.65039,8754.496094,7,8,77.674368,73.304734,4360.897887,112.575656,255,772759683,1968322843,255,0.125461,0.045233,0.080228,201,85,0,0,2,1,2,2,2,2,0,0,0,3,2,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,16,16,16,34,0,0,0,16,34,0
1.20E-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,3.80E+07,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,16,16,16,30,0,0,0,16,30,0
13.504405,tcp,-,FIN,268,50,337913,2312,23.473822,254,252,199433,1342.376831,130,4,50.765727,273.6835,17161.10287,1278.75775,255,165227329,1483298224,255,0.158413,0.093911,0.064502,1261,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1.10E-05,udp,-,INT,2,0,1602,0,90909.0902,254,0,582545472,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,801,0,0,0,8,2,1,1,1,3,0,0,0,2,3,0
0.225978,tcp,http,FIN,10,6,1230,268,66.378142,254,252,39189.65625,7929.975586,2,1,25.108667,39.271602,1241.947803,60.159672,255,2434338980,2854537468,255,0.07813,0.028893,0.049237,123,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1.444306,tcp,ftp-data,FIN,8,10,364,3754,11.770359,62,252,1766.938599,18716.25586,1,3,206.329424,152.491222,14472.50979,12078.57621,255,3462137051,2765761252,255,0.146339,0.07112,0.075219,46,375,0,0,1,1,1,1,1,1,0,0,0,1,1,0
6.00E-06,uti,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
3.00E-06,compaq-peer,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0
0.263396,tcp,-,FIN,10,6,484,268,56.948474,254,252,13242.41895,6803.444336,2,1,26.103111,46.317,1337.634327,59.62525,255,4120881804,3068764925,255,0.067795,0.031808,0.035987,48,45,0,0,12,1,2,2,1,12,0,0,0,3,12,0
6.00E-06,any,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0
8.00E-06,srp,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
0.463003,tcp,http,FIN,10,6,854,268,32.397198,254,252,13287.1709,3870.385254,2,1,50.048889,82.11,2798.358734,143.768188,255,2783125366,493290596,255,0.111706,0.052451,0.059255,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
6.00E-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,7.60E+07,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,15,15,15,29,0,0,0,15,29,0
0.185355,tcp,http,FIN,10,6,1058,268,80.925794,254,252,41131.88281,9667.93457,2,1,19.079222,35.637801,1022.665407,61.083871,255,2514157794,2212383884,255,0.050519,0.007157,0.043362,106,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
4.063944,tcp,smtp,FIN,290,60,361329,3498,85.87717,62,252,708836.5625,6771.74707,142,8,14.209594,67.702945,1678.812369,92.377477,255,2719449233,1661163325,255,0.141337,0.068942,0.072395,1246,58,0,0,1,1,1,1,1,1,0,0,0,1,1,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0
5.00E-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,7.20E+07,0,1,0,0.005,0,0,0,255,0,0,0,0,0,0,45,0,0,0,13,6,4,1,1,13,0,0,0,4,13,0
2.00E-06,emcon,-,INT,2,0,180,0,500000.0013,254,0,3.60E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0
3.203402,tcp,smtp,FIN,52,24,48084,1974,23.412609,62,252,117774.7891,4724.976562,23,8,62.811803,134.602297,4932.867151,169.368562,255,97707347,1587868360,255,0.145024,0.106881,0.038143,925,82,0,0,2,1,2,1,1,2,0,0,0,2,2,0
